Id,BankId,Afid,DivisionName,SubstationName,BankName,CircuitName,LastChangedBy,DateRevised,CedsaId,CORRECTED CEDSA ID,OperatingVoltageId,SummerLoadFactorId,WinterLoadFactorId,LocationId,SummerNormalOperationalCapabilityAmps,SummerNormalOperationalCapabilityMva,SummerNormalOperationalCapabilityMw,SummerNormalPlanningCapabilityAmps,SummerNormalPlanningCapabilityMva,SummerNormalPlanningCapabilityMw,SummerEmergencyOperationalCapabilityAmps,SummerEmergencyOperationalCapabilityMva,SummerEmergencyOperationalCapabilityMw,SummerEmergencyPlanningCapabilityAmps,SummerEmergencyPlanningCapabilityMva,SummerEmergencyPlanningCapabilityMw,WinterNormalOperationalCapabilityAmps,WinterNormalOperationalCapabilityMva,WinterNormalOperationalCapabilityMw,WinterNormalPlanningCapabilityAmps,WinterNormalPlanningCapabilityMva,WinterNormalPlanningCapabilityMw,WinterEmergencyOperationalCapabilityAmps,WinterEmergencyOperationalCapabilityMva,WinterEmergencyOperationalCapabilityMw,WinterEmergencyPlanningCapabilityAmps,WinterEmergencyPlanningCapabilityMva,WinterEmergencyPlanningCapabilityMw,Notes,TransformerNotes,TransformerDerate,TransformerPlo,TransformerSummerNormalAmps,TransformerSummerEmergencyAmps,TransformerWinterNormalAmps,TransformerWinterEmergencyAmps,DmsGuid
4809,3866,{812C0580-0B22-11E6-9D37-D4BED91EFF1A},SACRAMENTO,WEST SACRAMENTO,Bank 1,CB 1105,PGE\TEJ2,2016-11-01 14:59:29.4242135 -07:00,0631301105,253411102,8,3,3,1,530,11.57,11.45,530,11.57,11.45,667,14.56,14.41,667,14.56,14.41,634,13.84,13.7,634,13.84,13.7,667,14.56,14.41,667,14.56,14.41,,,FALSE,FALSE,1374,1787,1649,2061,{392723EE-2F7F-46AA-A8F8-26166CC54D9F}
4810,3872,{8D6E923E-3D5A-11E6-B38D-D4BED91EFF1A},SAN FRANCISCO,OCEAN,BANK 401 (Non SCADA),CB 401 (Non-SCADA),PGE\DMAL,2017-05-16 08:57:06.9058725 -07:00,022580401,253411103,3,3,3,2,319,2.3,2.28,319,2.3,2.28,400,2.88,2.85,380,2.74,2.71,383,2.76,2.73,380,2.74,2.71,400,2.88,2.85,380,2.74,2.71,,,FALSE,FALSE,319,400,383,400,{DC3EBE13-8E89-4931-8CDC-C174CA57E4B1}
4812,3873,{E30059BA-671D-11E5-80CA-005056A729E5},KERN,LAKEVIEW,Bank 1 (Non SCADA),CB 1101,PGE\BXYD,2016-11-01 15:01:45.6712671 -07:00,2534101101,063131106,8,3,3,1,515,11.24,11.13,515,11.24,11.13,578,12.61,12.48,578,12.61,12.48,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,859,1116,1030,1288,{4C2FA3E0-9D28-426F-B7F5-42463151E270}
4813,3873,{E30059BF-671D-11E5-80CA-005056A729E5},KERN,LAKEVIEW,Bank 1 (Non SCADA),CB 1102,PGE\BXYD,2016-11-01 15:04:18.0967283 -07:00,2534101102,063131107,8,3,3,1,515,11.24,11.13,515,11.24,11.13,578,12.61,12.48,578,12.61,12.48,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,859,1116,1030,1288,{CF3861A5-9576-48B2-8915-E45FA2E220B3}
4814,3873,{E30059CD-671D-11E5-80CA-005056A729E5},KERN,LAKEVIEW,Bank 1 (Non SCADA),CB 1103,PGE\BXYD,2016-11-01 15:06:42.9992483 -07:00,2534101103,022580402,8,3,3,1,575,12.55,12.42,575,12.55,12.42,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,859,1116,1030,1288,{1197865B-5127-486B-B862-89F8BCC9BBFD}
4815,3866,{812C0589-0B22-11E6-9D37-D4BED91EFF1A},SACRAMENTO,WEST SACRAMENTO,Bank 1,CB 1106,PGE\JMB4,2017-03-30 12:48:34.4542308 -07:00,0631301106,255262101,8,3,3,1,566,12.35,12.23,566,12.35,12.23,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,,,FALSE,FALSE,1374,1787,1649,2061,{D4F8C384-B3A0-41AB-B73A-6CB0CD7685F6}
4817,3867,{812C059C-0B22-11E6-9D37-D4BED91EFF1A},SACRAMENTO,WEST SACRAMENTO,Bank 2,CB 1107,PGE\TEJ2,2016-11-01 15:24:10.5088425 -07:00,0631301107,255262103,8,3,3,1,745,16.26,16.1,745,16.26,16.1,750,16.37,16.21,750,16.37,16.21,750,16.37,16.21,750,16.37,16.21,750,16.37,16.21,750,16.37,16.21,,,FALSE,FALSE,1374,1787,1649,2061,{70B138FB-1922-4CA9-B54F-090A6C3DA4A1}
4818,3874,{8D6E9241-3D5A-11E6-B38D-D4BED91EFF1A},SAN FRANCISCO,OCEAN,BANK 402 (Non SCADA),CB 402 (Non-SCADA),PGE\DMAL,2017-05-16 08:58:59.2621139 -07:00,022580402,255262104,3,3,3,2,319,2.3,2.28,319,2.3,2.28,400,2.88,2.85,380,2.74,2.71,383,2.76,2.73,380,2.74,2.71,400,2.88,2.85,380,2.74,2.71,,,FALSE,FALSE,319,400,383,400,{D7B4A46C-3A5F-4D58-A78C-2EF732B60632}
4819,3877,{E3005959-671D-11E5-80CA-005056A729E5},KERN,KERN POWER,Bank 6,CB 2101,PGE\BXYD,2016-11-07 08:26:22.6341072 -08:00,2552602101,255262105,12,3,3,1,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,,,FALSE,FALSE,1190,1547,1428,1786,{D7CA96CD-1362-4F51-8AC7-1876FCCAB6D8}
4820,3877,{E300596A-671D-11E5-80CA-005056A729E5},KERN,KERN POWER,Bank 6,CB 2103,PGE\BXYD,2016-11-07 08:26:37.0649338 -08:00,2552602103,022721107,12,3,3,1,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,,,FALSE,FALSE,1190,1547,1428,1786,{B9D67A14-9275-4A35-B327-DEB1E25F1C99}
4821,3878,{E3005983-671D-11E5-80CA-005056A729E5},KERN,KERN POWER,Bank 7,CB 2104,PGE\BXYD,2016-11-07 08:27:26.9400520 -08:00,2552602104,063131108,12,3,3,1,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,,,FALSE,FALSE,1190,1547,1428,1786,{EE582D02-88F3-4513-A4D6-7D752A0A933B}
4822,3878,{E3005994-671D-11E5-80CA-005056A729E5},KERN,KERN POWER,Bank 7,CB 2105,PGE\BXYD,2016-11-07 08:27:50.4034645 -08:00,2552602105,022861103,12,3,3,1,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,667,25.21,24.96,,,FALSE,FALSE,1190,1547,1428,1786,{0510724E-7145-4B02-B0E8-1C41310676CA}
4823,3871,{2C77CB1F-D1C5-11E5-8ECE-9CB70D532D7F},PENINSULA,SNEATH LANE,Bank 2,CB 1107,PGE\C7CF,2016-11-01 15:48:09.7403245 -07:00,0227201107,022861104,8,3,3,2,429,9.36,9.27,429,9.36,9.27,558,12.18,12.06,558,12.18,12.06,515,11.24,11.13,515,11.24,11.13,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,429,558,515,644,{5F67DB92-AEA6-49BF-9CD8-5DDA40952109}
4824,3867,{812C05B3-0B22-11E6-9D37-D4BED91EFF1A},SACRAMENTO,WEST SACRAMENTO,Bank 2,CB 1108,PGE\TEJ2,2016-11-01 15:57:46.4750512 -07:00,0631301108,063131109,8,3,3,1,495,10.8,10.69,495,10.8,10.69,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,1374,1787,1649,2061,{6BA8DBA2-242C-4E76-B08B-8C2311D20A43}
4825,3879,{2C77CA4C-D1C5-11E5-8ECE-9CB70D532D7F},PENINSULA,SERRAMONTE,Bank 1,CB 1103,PGE\C7CF,2016-11-01 16:00:55.0289226 -07:00,0228601103,182742104,8,3,3,2,541,11.81,11.69,541,11.81,11.69,600,13.09,12.96,600,13.09,12.96,557,12.16,12.04,557,12.16,12.04,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,572,744,687,859,{4C27B9BB-77A3-43E4-9B09-9805E26C8D7A}
4826,3879,{2C77CA71-D1C5-11E5-8ECE-9CB70D532D7F},PENINSULA,SERRAMONTE,Bank 1,CB 1104,PGE\C7CF,2016-11-01 16:02:05.7565282 -07:00,0228601104,083500401,8,3,3,2,541,11.81,11.69,541,11.81,11.69,600,13.09,12.96,600,13.09,12.96,557,12.16,12.04,557,12.16,12.04,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,572,744,687,859,{2FA3CB02-832A-41EF-84D3-1705594D70DC}
4827,3870,{812C05DB-0B22-11E6-9D37-D4BED91EFF1A},SACRAMENTO,WEST SACRAMENTO,Bank 3,CB 1109,PGE\DCGa,2016-11-01 19:39:32.2570838 -07:00,0631301109,024190404,8,3,3,1,600,13.09,12.96,600,13.09,12.96,750,16.37,16.21,750,16.37,16.21,600,13.09,12.96,600,13.09,12.96,750,16.37,16.21,750,16.37,16.21,,,FALSE,FALSE,2061,2680,2474,3092,{3E44210B-EFDE-4B3A-9C60-21F06099BDDA}
4828,3845,{EA1DF6B4-78E9-11E5-8C7B-9CB70D532D7F},CENTRAL COAST,SAN BENITO,Bank 1,CB 2104,PGE\ACT0,2016-11-01 16:17:50.5834737 -07:00,1827402104,024190407,12,3,3,2,369,13.95,13.81,369,13.95,13.81,414,15.65,15.49,414,15.65,15.49,415,15.68,15.52,415,15.68,15.52,443,16.74,16.57,443,16.74,16.57,,,FALSE,FALSE,793,1031,952,1190,{723BD509-D6D8-4C92-B92C-9815323009EB}
4829,3881,{EA1DF6C5-78E9-11E5-8C7B-9CB70D532D7F},CENTRAL COAST,SEACLIFF,Bank 1 (Non SCADA),CB 401 (Non-SCADA),PGE\ACT0,2016-11-03 08:10:48.7729457 -07:00,083500401,024190408,4,3,3,2,340,2.57,2.54,340,2.57,2.54,443,3.35,3.32,443,3.35,3.32,409,3.1,3.07,409,3.1,3.07,500,3.78,3.74,500,3.78,3.74,,,FALSE,FALSE,340,443,409,511,{BE15BBFD-8D94-4666-90D4-D05D52757939}
4830,3880,{2C77C962-D1C5-11E5-8ECE-9CB70D532D7F},PENINSULA,SAN MATEO,Bank 4,CB 404,PGE\C7CF,2016-11-01 16:51:43.4422824 -07:00,024190404,254501102,4,3,3,2,582,4.41,4.37,582,4.41,4.37,600,4.54,4.49,600,4.54,4.49,600,4.54,4.49,600,4.54,4.49,600,4.54,4.49,600,4.54,4.49,3-1p regulator - 60kVA 2.4kV,,FALSE,FALSE,1238,1610,1486,1857,{9B70EF06-4FA0-4EA9-9AC0-25628CCA940F}
4831,3880,{2C77C972-D1C5-11E5-8ECE-9CB70D532D7F},PENINSULA,SAN MATEO,Bank 4,CB 407,PGE\C7CF,2016-11-01 17:06:29.8260163 -07:00,024190407,063131110,4,3,3,2,492,3.72,3.68,492,3.72,3.68,554,4.19,4.15,554,4.19,4.15,515,3.9,3.86,515,3.9,3.86,598,4.53,4.48,598,4.53,4.48,3-1p regulator - 60kVA 2.4kV,,FALSE,FALSE,1238,1610,1486,1857,{0C4D4826-1215-4CC1-BFE3-6837E95C9C26}
4832,3880,{2C77C97B-D1C5-11E5-8ECE-9CB70D532D7F},PENINSULA,SAN MATEO,Bank 4,CB 408,PGE\C7CF,2016-11-01 17:07:59.1807519 -07:00,024190408,063131111,4,3,3,2,505,3.82,3.78,505,3.82,3.78,586,4.44,4.4,586,4.44,4.4,515,3.9,3.86,515,3.9,3.86,598,4.53,4.48,598,4.53,4.48,3-1p regulator - 60kVA 2.4kV,,FALSE,FALSE,1238,1610,1486,1857,{AAF34E84-CE6B-4C09-A3A6-334551EA1D7C}
4833,3882,{DD064303-671D-11E5-80CA-005056A729E5},KERN,CHARCA,Bank 1,CB 1102,PGE\JWCp,2016-11-03 10:35:59.7911508 -07:00,2545001102,162081101,8,3,3,1,667,14.56,14.41,667,14.56,14.41,667,14.56,14.41,667,14.56,14.41,667,14.56,14.41,667,14.56,14.41,667,14.56,14.41,667,14.56,14.41,,,FALSE,FALSE,1374,1787,1649,1844,{7663984D-0884-43A2-AF8C-7D2AAFDE05B5}
4836,3870,{812C05F9-0B22-11E6-9D37-D4BED91EFF1A},SACRAMENTO,WEST SACRAMENTO,Bank 3,CB 1110,PGE\TEJ2,2016-11-02 07:32:55.7001882 -07:00,0631301110,013111109,8,3,3,1,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,2061,2680,2474,3092,{1D1B96B6-9BCA-44C8-815F-1E6241E36A45}
4837,3870,{812C0625-0B22-11E6-9D37-D4BED91EFF1A},SACRAMENTO,WEST SACRAMENTO,Bank 3,CB 1111,PGE\TEJ2,2016-11-02 07:49:46.5782487 -07:00,0631301111,013111111,8,3,3,1,530,11.57,11.45,530,11.57,11.45,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,2061,2680,2474,3092,{12969CD6-856F-4C56-B13A-FCB88D5E46C2}
4686,3828,{464AAEDE-671D-11E5-80CA-005056A729E5},STOCKTON,NEW HOPE,Bank 1 (Non SCADA),CB 1101 (Non-SCADA),PGE\BXYD,2017-01-11 14:58:06.0940989 -08:00,1620801101,162081102,8,3,3,1,183,3.99,3.95,173,3.78,3.74,211,4.6,4.55,200,4.36,4.32,266,5.81,5.75,252,5.5,5.45,284,6.2,6.14,269,5.87,5.81,,,FALSE,FALSE,263,343,316,395,{31D561E2-941D-495B-BDD8-EA1E9A0602C3}
4687,3827,{CFDD3654-D1CA-11E5-8ECE-9CB70D532D7F},MISSION,SAN LEANDRO,Bank 2,CB 1109,PGE\RDR1,2017-05-15 13:29:17.7150387 -07:00,0131101109,013111112,7,3,3,2,541,11.68,11.56,541,11.68,11.56,600,12.96,12.83,600,12.96,12.83,557,12.03,11.91,557,12.03,11.91,600,12.96,12.83,600,12.96,12.83,"some, not all of 750Cu XLP will be replaced under PM#30866455 in 2016/2017",,FALSE,FALSE,2083,2708,2500,3125,{8940F9D4-E5BC-47BD-AEFA-6425AA145945}
4689,3827,{CFDD367D-D1CA-11E5-8ECE-9CB70D532D7F},MISSION,SAN LEANDRO,Bank 2,CB 1111,PGE\RDR1,2017-05-15 14:12:49.0180551 -07:00,0131101111,013111113,7,3,3,2,564,12.18,12.06,564,12.18,12.06,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,PM# 30866456 will replace all of 1000Al XLP inside the station up to riser SW8705 in 2017/2018,,FALSE,FALSE,2083,2708,2500,3125,{8359DCED-FB7C-4E28-96D7-5FC74F14C4EC}
4690,3828,{464AAEE4-671D-11E5-80CA-005056A729E5},STOCKTON,NEW HOPE,Bank 1 (Non SCADA),CB 1102 (Non-SCADA),PGE\BXYD,2017-01-11 14:59:22.1289863 -08:00,1620801102,103531103,8,3,3,1,263,5.74,5.68,263,5.74,5.68,300,6.55,6.48,300,6.55,6.48,300,6.55,6.48,300,6.55,6.48,300,6.55,6.48,300,6.55,6.48,,,FALSE,FALSE,263,343,316,395,{10B0E002-E8AE-48A5-B8A2-DA2BE3016F32}
4691,3829,{CFDD3689-D1CA-11E5-8ECE-9CB70D532D7F},MISSION,SAN LEANDRO,Bank 3,CB 1112,PGE\RDR1,2017-05-15 15:00:37.6324197 -07:00,0131101112,083692105,7,3,3,2,481,10.39,10.29,481,10.39,10.29,592,12.79,12.66,592,12.79,12.66,495,10.69,10.58,495,10.69,10.58,600,12.96,12.83,600,12.96,12.83,750 Cu P&L cable  will be replaced under 30866456 in 2017/2018,,FALSE,FALSE,1388,1805,1666,2083,{D9284C6A-1D56-4AFC-A1C8-AA384E0B3272}
4692,3829,{CFDD3692-D1CA-11E5-8ECE-9CB70D532D7F},MISSION,SAN LEANDRO,Bank 3,CB 1113,PGE\RDR1,2017-05-18 10:05:59.6560969 -07:00,0131101113,083750401,7,3,3,2,435,9.4,9.31,435,9.4,9.31,496,10.71,10.6,496,10.71,10.6,541,11.68,11.56,541,11.68,11.56,550,11.88,11.76,550,11.88,11.76,This circuit will swap customers with U1103 around 2017/2018 under PM# 30866456,,FALSE,FALSE,1388,1805,1666,2083,{1F3E116C-7980-4FB3-8989-83CFB9B73B1E}
4693,3830,{A6861C85-0B21-11E6-9D37-D4BED91EFF1A},NORTH VALLEY,RAWSON,Bank 1,CB 1103,PGE\CTD7,2017-04-19 17:03:26.0648205 -07:00,1035301103,083750402,8,3,3,1,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,Transferred info from old capability sheets.  Did not field verify.,,FALSE,FALSE,687,894,825,1031,{59B33199-C714-40E2-87B2-8FCBA97AE0BF}
4694,3813,{B6D7356A-78E9-11E5-8C7B-9CB70D532D7F},CENTRAL COAST,ROB ROY,Bank 1,CB 2105,PGE\ACT0,2016-10-31 08:39:08.5852804 -07:00,0836902105,182631105,12,3,3,2,595,22.49,22.27,595,22.49,22.27,600,22.68,22.45,600,22.68,22.45,600,22.68,22.45,600,22.68,22.45,600,22.68,22.45,600,22.68,22.45,,,FALSE,FALSE,595,773,714,893,{AE8E8798-2D6E-461C-AD99-B12600E75ED6}
4695,3831,{C47631FD-78E9-11E5-8C7B-9CB70D532D7F},CENTRAL COAST,ROLAND,Bank 1 (Non SCADA),CB 401 (Non-SCADA),PGE\ACT0,2016-10-31 08:58:26.4220764 -07:00,083750401,182631107,4,3,3,2,303,2.29,2.27,303,2.29,2.27,395,2.99,2.96,395,2.99,2.96,364,2.76,2.73,364,2.76,2.73,400,3.03,3,400,3.03,3,,,FALSE,FALSE,303,395,364,455,{DA5A99E7-AF46-400C-B879-CF9673DDF137}
4696,3832,{C4763203-78E9-11E5-8C7B-9CB70D532D7F},CENTRAL COAST,ROLAND,Bank 2 (Non SCADA),CB 402 (Non-SCADA),PGE\ACT0,2016-10-31 09:06:26.0348383 -07:00,083750402,182631108,4,3,3,2,303,2.29,2.27,303,2.29,2.27,395,2.99,2.96,395,2.99,2.96,364,2.76,2.73,364,2.76,2.73,400,3.03,3,400,3.03,3,,,FALSE,FALSE,303,395,364,455,{ECAF2F80-504B-403C-905D-41FE14666C95}
4697,2755,{A4EDE239-78EA-11E5-8C7B-9CB70D532D7F},LOS PADRES,SAN LUIS OBISPO,Bank 4,CB 1105,PGE\A9S5,2016-11-11 10:44:19.2548767 -08:00,1826301105,182661104,8,3,3,2,581,12.68,12.55,581,12.68,12.55,600,13.09,12.96,600,13.09,12.96,598,13.05,12.92,598,13.05,12.92,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,2061,2680,2474,3071,{BCE18988-2D8B-4830-BD1F-8E1783776EE2}
4698,1016,{A4EDE255-78EA-11E5-8C7B-9CB70D532D7F},LOS PADRES,SAN LUIS OBISPO,Bank 6,CB 1107,PGE\A9S5,2016-11-11 10:46:58.4219102 -08:00,1826301107,182661105,8,3,3,2,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,2061,2680,2474,3092,{58ED9B56-1523-4B05-92E5-382EAF645EF3}
4699,1016,{B4D03AA1-78EA-11E5-8C7B-9CB70D532D7F},LOS PADRES,SAN LUIS OBISPO,Bank 6,CB 1108,PGE\A9S5,2016-11-11 10:47:49.8265679 -08:00,1826301108,182661106,8,3,3,2,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,2061,2680,2474,3092,{10971087-D617-49EB-9BA5-0473FD901015}
4700,3835,{B4D03AB2-78EA-11E5-8C7B-9CB70D532D7F},LOS PADRES,SAN MIGUEL,Bank 1,CB 1104,PGE\A9S5,2016-11-11 10:48:50.6067362 -08:00,1826601104,182661107,8,3,3,1,416,9.08,8.99,416,9.08,8.99,484,10.56,10.45,484,10.56,10.45,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,,,FALSE,FALSE,733,953,879,1067,{EF16CA2F-3541-4550-B558-E39116931332}
4702,3835,{B4D03ACC-78EA-11E5-8C7B-9CB70D532D7F},LOS PADRES,SAN MIGUEL,Bank 1,CB 1105,PGE\A9S5,2016-11-11 10:50:28.3912786 -08:00,1826601105,182671105,8,3,3,1,250,5.46,5.41,250,5.46,5.41,250,5.46,5.41,250,5.46,5.41,250,5.46,5.41,250,5.46,5.41,250,5.46,5.41,250,5.46,5.41,,,FALSE,FALSE,733,953,879,1067,{EAF0EA67-C29D-4FE1-BCB4-DC1AD47D6840}
4703,3835,{B4D03AD1-78EA-11E5-8C7B-9CB70D532D7F},LOS PADRES,SAN MIGUEL,Bank 1,CB 1106,PGE\J2T4,2017-03-02 13:58:40.8410545 -08:00,1826601106,182671106,8,3,3,1,210,4.58,4.53,199,4.34,4.3,243,5.3,5.25,230,5.02,4.97,250,5.46,5.41,250,5.46,5.41,250,5.46,5.41,250,5.46,5.41,,,FALSE,FALSE,733,953,879,1067,{E787B45B-F371-4305-84A6-3285DA3DE1B6}
4704,3835,{B4D03ADC-78EA-11E5-8C7B-9CB70D532D7F},LOS PADRES,SAN MIGUEL,Bank 1,CB 1107,PGE\A9S5,2016-11-11 10:49:50.3721950 -08:00,1826601107,182671107,8,3,3,1,223,4.87,4.82,223,4.87,4.82,248,5.41,5.36,248,5.41,5.36,283,6.18,6.12,283,6.18,6.12,302,6.59,6.52,302,6.59,6.52,,,FALSE,FALSE,733,953,879,1067,{5700E6B6-B5C9-4171-8645-E57EC0E24446}
4705,1014,{BAD0BE2F-78EA-11E5-8C7B-9CB70D532D7F},LOS PADRES,SANTA MARIA,Bank 2,CB 1105,PGE\A9S5,2016-11-11 10:51:27.9848618 -08:00,1826701105,182671108,8,3,3,2,720,15.71,15.55,720,15.71,15.55,855,18.66,18.47,855,18.66,18.47,900,19.64,19.44,900,19.64,19.44,1000,21.82,21.6,1000,21.82,21.6,,,FALSE,FALSE,2061,2680,2474,3092,{DE5E441C-80B7-4966-985D-D44834B1CCC6}
4706,1014,{BAD0BE49-78EA-11E5-8C7B-9CB70D532D7F},LOS PADRES,SANTA MARIA,Bank 2,CB 1106,PGE\A9S5,2016-11-11 10:51:56.3159146 -08:00,1826701106,182671109,8,3,3,2,564,12.31,12.19,564,12.31,12.19,667,14.56,14.41,667,14.56,14.41,600,13.09,12.96,600,13.09,12.96,667,14.56,14.41,667,14.56,14.41,,,FALSE,FALSE,2061,2680,2474,3092,{C44D20EB-881E-471B-97E0-9E4465BAC71E}
4707,1014,{C0C81A14-78EA-11E5-8C7B-9CB70D532D7F},LOS PADRES,SANTA MARIA,Bank 2,CB 1107,PGE\ACT0,2016-12-01 07:52:06.0098736 -08:00,1826701107,182011101,8,3,3,2,564,12.31,12.19,564,12.31,12.19,667,14.56,14.41,667,14.56,14.41,634,13.84,13.7,634,13.84,13.7,667,14.56,14.41,667,14.56,14.41,,,FALSE,FALSE,2061,2680,2474,3092,{F89168F4-9661-4D3F-BE1A-CF9922B6D455}
4708,1014,{C0C81A19-78EA-11E5-8C7B-9CB70D532D7F},LOS PADRES,SANTA MARIA,Bank 2,CB 1108,PGE\A9S5,2016-11-11 10:53:22.9921274 -08:00,1826701108,063601105,8,3,3,2,541,11.81,11.69,541,11.81,11.69,665,14.51,14.36,665,14.51,14.36,557,12.16,12.04,557,12.16,12.04,667,14.56,14.41,667,14.56,14.41,,,FALSE,FALSE,2061,2680,2474,3092,{6261A266-7095-461A-9B11-0F62690FA374}
4709,3838,{C0C81A3F-78EA-11E5-8C7B-9CB70D532D7F},LOS PADRES,SANTA MARIA,Bank 3,CB 1109,PGE\A9S5,2016-11-11 10:57:52.2083805 -08:00,1826701109,182011102,8,3,3,2,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,2061,2680,2474,3092,{EB5BB030-627E-4635-8844-211950CE8AAF}
4710,3833,{C476320C-78E9-11E5-8C7B-9CB70D532D7F},CENTRAL COAST,SALINAS,Bank 4,CB 1101,PGE\ACT0,2016-10-31 13:35:28.4802327 -07:00,1820101101,063601106,8,3,3,2,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,2061,2680,2474,3092,{65A70A57-E44A-4EB9-BD7B-3337ED62A631}
4711,2662,{812C04A0-0B22-11E6-9D37-D4BED91EFF1A},SACRAMENTO,VACAVILLE,Bank 2,CB 1105,PGE\TEJ2,2016-10-31 13:35:49.6343751 -07:00,0636001105,182011106,8,3,3,1,584,12.75,12.62,584,12.75,12.62,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,2061,2680,2474,3092,{4FFCD4BC-DDE8-4EC1-A96B-61221AA8614B}
4712,3833,{C4763214-78E9-11E5-8C7B-9CB70D532D7F},CENTRAL COAST,SALINAS,Bank 4,CB 1102,PGE\ACT0,2016-10-31 13:44:56.6067103 -07:00,1820101102,182011107,8,3,3,2,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,2061,2680,2474,3092,{93A9C7C7-9886-41CF-934C-0D51B55DA3FD}
4713,2662,{812C04B0-0B22-11E6-9D37-D4BED91EFF1A},SACRAMENTO,VACAVILLE,Bank 2,CB 1106,PGE\TEJ2,2016-10-31 13:47:42.4752661 -07:00,0636001106,063601107,8,3,3,1,584,12.75,12.62,515,11.24,11.13,600,13.09,12.96,578,12.61,12.48,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,2061,2680,2474,3092,{97C7DE57-596E-4699-A0EE-F489D1797C61}
4714,3833,{C4763231-78E9-11E5-8C7B-9CB70D532D7F},CENTRAL COAST,SALINAS,Bank 4,CB 1106,PGE\ACT0,2016-10-31 13:49:10.0400216 -07:00,1820101106,063601108,8,3,3,2,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,2061,2680,2474,3092,{5560FD85-FA58-4222-A2F6-B22E7ACEA295}
4715,3833,{CAB6F267-78E9-11E5-8C7B-9CB70D532D7F},CENTRAL COAST,SALINAS,Bank 4,CB 1107,PGE\ACT0,2016-10-31 13:52:07.7768357 -07:00,1820101107,063601109,8,3,3,2,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,2061,2680,2474,3092,{2782DB47-E3E4-43E2-8F06-5D6FDC155E41}
